,overpoints,to_end_seconds,interactions
40032,6887,12427,2
40033,6952,12427,2
40034,6898,12427,2
40035,7072,12427,2
40036,7256,12427,2
40037,7415,12427,2
40038,7663,12426,2
40039,7880,12426,2
40040,8084,12426,2
40041,8245,12426,2
40042,8348,12426,2
40043,8390,12426,2
40044,8399,12426,2
40045,8324,12426,2
40046,8227,12426,2
40047,8069,12426,2
40048,7829,12425,2
40049,7548,12425,2
40050,7166,12425,2
40051,6810,12425,2
40052,6473,12425,2
40053,6169,12425,2
40054,5967,12425,2
40055,5659,12425,2
40056,5613,12425,2
40057,5785,12425,2
40058,5963,12425,2
40059,6245,12424,2
40060,6506,12424,2
40061,6832,12424,2
40062,6983,12424,2
40063,7304,12424,2
40064,7653,12424,2
40065,7992,12424,2
40066,8126,12424,2
40067,8325,12424,2
40068,8400,12424,2
40069,8422,12423,2
40070,8369,12423,2
40071,8287,12423,2
40072,8065,12423,2
40073,7826,12423,2
40074,7585,12423,2
40075,7294,12423,2
40076,7086,12423,2
40077,7092,12423,2
40078,7362,12423,2
40079,7447,12423,2
40080,7518,12422,2
40081,7549,12422,2
40082,7554,12422,2
40083,7557,12422,2
40084,7454,12422,2
40085,7398,12422,2
40086,7453,12422,2
40087,7249,12422,2
40088,7019,12422,2
40089,7086,12422,2
40090,7223,12421,2
40091,7308,12421,2
40092,7276,12421,2
40093,7327,12421,2
40094,7334,12421,2
40095,7299,12421,2
40096,7215,12421,2
40097,7158,12421,2
40098,7047,12421,2
40099,6963,12421,2
40100,7113,12421,2
40101,7219,12420,2
40102,7309,12420,2
40103,7398,12420,2
40104,7646,12420,2
40105,7930,12420,2
40106,8261,12420,2
40107,8462,12420,2
40108,8594,12420,2
40109,8626,12420,2
40110,8557,12420,2
40111,8403,12419,2
40112,8231,12419,2
40113,8033,12419,2
40114,7913,12419,2
40115,7672,12419,2
40116,7537,12419,2
40117,7666,12419,2
40118,7681,12419,2
40119,7673,12419,2
40120,7503,12419,2
40121,7384,12419,2
40122,7395,12418,2
40123,7375,12418,2
40124,7521,12418,2
40125,7748,12418,2
40126,7892,12418,2
40127,7931,12418,2
40128,8004,12418,2
40129,8083,12418,2
40130,8058,12418,2
40131,7950,12418,2
40132,7794,12417,2
40133,7571,12417,2
40134,7509,12417,2
40135,7497,12417,2
40136,7407,12417,2
40137,7671,12417,2
40138,7907,12417,2
40139,8229,12417,2
40140,8397,12417,2
40141,8368,12417,2
40142,8370,12416,2
40143,8459,12416,2
40144,8474,12416,2
40145,8428,12416,2
40146,8298,12416,2
40147,8304,12416,2
40148,8256,12416,2
40149,8185,12416,2
40150,8106,12416,2
40151,7914,12416,2
40152,7702,12416,2
40153,7402,12415,2
40154,7138,12415,2
40155,6751,12415,2
40156,6389,12415,2
40157,5985,12415,2
40158,5466,12415,2
40159,4759,12415,2
40160,3969,12415,2
40161,3088,12415,2
40162,2226,12415,2
40163,1629,12414,2
40164,1306,12414,2
40165,1083,12414,2
40166,1049,12414,2
40167,1068,12413,2
40168,1149,12412,2
40169,1216,12412,2
40170,1200,12412,2
40171,1115,12412,2
40172,1012,12412,2
40173,1382,12411,2
40174,1932,12411,2
40175,2786,12411,2
40176,3388,12411,2
40177,3780,12411,2
40178,4006,12411,2
40179,4045,12411,2
40180,3890,12411,2
40181,3584,12410,2
40182,3096,12410,2
40183,2678,12410,2
40184,2371,12410,2
40185,2202,12410,2
40186,2105,12410,2
40187,2240,12410,2
40188,2427,12410,2
40189,2666,12410,2
40190,2760,12410,2
40191,2713,12409,2
40192,2626,12409,2
40193,2483,12409,2
40194,2361,12409,2
40195,2365,12409,2
40196,2485,12409,2
40197,2731,12409,2
40198,3036,12409,2
40199,3329,12409,2
40200,3518,12409,2
40201,3517,12409,2
40202,3416,12408,2
40203,3341,12408,2
40204,3203,12408,2
40205,3048,12408,2
40206,2872,12408,2
40207,2694,12408,2
40208,2539,12408,2
40209,2452,12408,2
40210,2407,12408,2
40211,2447,12408,2
40212,2380,12407,2
40213,2370,12407,2
40214,2382,12407,2
40215,2288,12407,2
40216,2265,12407,2
40217,2305,12407,2
40218,2425,12407,2
40219,2545,12407,2
40220,2619,12407,2
40221,2890,12407,2
40222,3245,12406,2
40223,3729,12406,2
40224,4202,12406,2
40225,4564,12406,2
40226,4849,12406,2
40227,4772,12406,2
40228,4550,12406,2
40229,4354,12406,2
40230,4094,12406,2
40231,3904,12406,2
40232,3774,12406,2
40233,3726,12405,2
40234,3614,12405,2
40235,3443,12405,2
40236,3428,12405,2
40237,3510,12405,2
40238,3676,12405,2
40239,3912,12405,2
40240,4200,12405,2
40241,4448,12405,2
40242,4794,12405,2
40243,5152,12404,2
40244,5433,12404,2
40245,5645,12404,2
40246,5694,12404,2
40247,5605,12404,2
40248,5345,12404,2
40249,5009,12404,2
40250,4619,12404,2
40251,4226,12404,2
40252,3805,12404,2
40253,3721,12403,2
40254,3448,12403,2
40255,3110,12403,2
40256,2794,12403,2
40257,2352,12403,2
40258,1915,12403,2
40259,1477,12403,2
40260,1152,12403,2
40261,1039,12402,2
40262,1237,12402,2
40263,1302,12402,2
40264,1264,12402,2
40265,1415,12402,2
40266,1425,12402,2
40267,1287,12402,2
40268,1259,12402,2
40269,1268,12402,2
40270,1374,12402,2
40271,1449,12402,2
40272,1272,12401,2
40273,1033,12401,2
40274,1045,12401,2
40275,1400,12401,2
40276,1419,12401,2
40277,1269,12401,2
40278,1157,12401,2
40279,1039,12401,2
40280,1123,12401,2
40281,1358,12400,2
40282,1404,12400,2
40283,1560,12400,2
40284,1710,12400,2
40285,1843,12400,2
40286,1902,12400,2
40287,1917,12400,2
40288,2104,12400,2
40289,2717,12400,2
40290,3398,12400,2
40291,3898,12399,2
40292,4297,12399,2
40293,4648,12399,2
40294,4947,12399,2
40295,5251,12399,2
40296,5566,12399,2
40297,5665,12399,2
40298,5746,12399,2
40299,5800,12399,2
40300,5762,12399,2
40301,5641,12399,2
40302,5443,12398,2
40303,5295,12398,2
40304,5047,12398,2
40305,4800,12398,2
40306,4671,12398,2
40307,4620,12398,2
40308,4646,12398,2
40309,4483,12398,2
40310,4405,12398,2
40311,4332,12398,2
40312,4320,12397,2
40313,4279,12397,2
40314,4415,12397,2
40315,4731,12397,2
40316,5050,12397,2
40317,5218,12397,2
40318,5513,12397,2
40319,5802,12397,2
40320,6148,12397,2
40321,6615,12397,2
40322,6855,12397,2
40323,6620,12396,2
40324,6309,12396,2
40325,5891,12396,2
40326,5621,12396,2
40327,5372,12396,2
40328,5314,12396,2
40329,5293,12396,2
40330,5230,12396,2
40331,5111,12396,2
40332,5102,12396,2
40333,5215,12395,2
40334,5191,12395,2
40335,5120,12395,2
40336,5042,12395,2
40337,4719,12395,2
40338,4815,12395,2
40339,5035,12395,2
40340,5307,12395,2
40341,5650,12395,2
40342,5882,12395,2
40343,6241,12395,2
40344,6594,12394,2
40345,6832,12394,2
40346,6931,12394,2
40347,6993,12394,2
40348,6914,12394,2
40349,6802,12394,2
40350,6577,12394,2
40351,6311,12394,2
40352,6089,12394,2
40353,5837,12394,2
40354,5674,12393,2
40355,5531,12393,2
40356,5348,12393,2
40357,5164,12393,2
40358,5198,12393,2
40359,5235,12393,2
40360,5213,12393,2
40361,5138,12393,2
40362,5121,12393,2
40363,5035,12393,2
40364,4939,12392,2
40365,5107,12392,2
40366,5348,12392,2
40367,5529,12392,2
40368,5649,12392,2
40369,5772,12392,2
40370,6086,12392,2
40371,6041,12392,2
40372,6076,12392,2
40373,6167,12392,2
40374,6154,12392,2
40375,6074,12391,2
40376,5981,12391,2
40377,5904,12391,2
40378,5833,12391,2
40379,5820,12391,2
40380,5751,12391,2
40381,5592,12391,2
40382,5391,12391,2
40383,5224,12391,2
40384,4994,12391,2
40385,4737,12390,2
40386,4412,12390,2
40387,4019,12390,2
40388,3554,12390,2
40389,3028,12390,2
40390,2571,12390,2
40391,2217,12390,2
40392,1974,12390,2
40393,1862,12390,2
40394,1751,12390,2
40395,1547,12390,2
40396,1398,12389,2
40397,1376,12389,2
40398,1315,12389,2
40399,1058,12389,2
40400,1128,12387,2
40401,1670,12387,2
40402,2228,12386,2
40403,2719,12386,2
40404,3051,12386,2
40405,3312,12386,2
40406,3641,12386,2
40407,3955,12386,2
40408,4165,12386,2
40409,4306,12386,2
40410,4298,12386,2
40411,4228,12386,2
40412,4316,12385,2
40413,4597,12385,2
40414,5530,12385,2
40415,5937,12385,2
40416,5673,12385,2
40417,5132,12385,2
40418,4631,12385,2
40419,3763,12385,2
40420,3501,12385,2
40421,3423,12385,2
40422,3621,12385,2
40423,3813,12384,2
40424,3900,12384,2
40425,3983,12384,2
40426,4017,12384,2
40427,4087,12384,2
40428,4171,12384,2
40429,4277,12384,2
40430,4319,12384,2
40431,4363,12384,2
40432,4302,12384,2
40433,4213,12383,2
40434,4338,12383,2
40435,4627,12383,2
40436,5472,12383,2
40437,5908,12383,2
40438,5901,12383,2
40439,5529,12383,2
40440,4801,12383,2
40441,4188,12383,2
40442,3682,12383,2
40443,3508,12383,2
40444,3470,12382,2
40445,3475,12382,2
40446,3406,12382,2
40447,3364,12382,2
40448,3417,12382,2
40449,3406,12382,2
40450,3439,12382,2
40451,3417,12382,2
40452,3413,12382,2
40453,3637,12382,2
40454,4056,12381,2
40455,5269,12381,2
40456,5767,12381,2
40457,5351,12381,2
40458,4763,12381,2
40459,3998,12381,2
40460,3440,12381,2
40461,3162,12381,2
40462,3158,12381,2
40463,3123,12381,2
40464,2990,12381,2
40465,3032,12380,2
40466,3151,12380,2
40467,3179,12380,2
40468,3072,12380,2
40469,3011,12380,2
40470,2937,12380,2
40471,2857,12380,2
40472,2881,12380,2
40473,2927,12380,2
40474,2950,12380,2
40475,2987,12379,2
40476,3017,12379,2
40477,3086,12379,2
40478,3136,12379,2
40479,3175,12379,2
40480,3269,12379,2
40481,3575,12379,2
40482,3991,12379,2
40483,4565,12379,2
40484,5248,12379,2
40485,5883,12379,2
40486,5907,12378,2
40487,5683,12378,2
40488,5030,12378,2
40489,4623,12378,2
40490,4090,12378,2
40491,3831,12378,2
40492,3767,12378,2
40493,3833,12378,2
40494,3985,12378,2
40495,4303,12378,2
40496,4595,12377,2
40497,4956,12377,2
40498,5057,12377,2
40499,5127,12377,2
40500,5323,12377,2
40501,5527,12377,2
40502,5726,12377,2
40503,6155,12377,2
40504,6551,12377,2
40505,7024,12377,2
40506,7177,12376,2
40507,6993,12376,2
40508,6628,12376,2
40509,6081,12376,2
40510,5576,12376,2
40511,5139,12376,2
40512,5059,12376,2
40513,5056,12376,2
40514,5148,12376,2
40515,5379,12376,2
40516,5527,12376,2
40517,5840,12375,2
40518,6115,12375,2
40519,6395,12375,2
40520,6639,12375,2
40521,6795,12375,2
40522,7058,12375,2
40523,7207,12375,2
40524,7253,12375,2
40525,7330,12375,2
40526,7245,12375,2
40527,7178,12374,2
40528,6964,12374,2
40529,6703,12374,2
40530,6073,12374,2
40531,5650,12374,2
40532,5493,12374,2
40533,5396,12374,2
40534,5427,12374,2
40535,5499,12374,2
40536,5594,12374,2
40537,5730,12374,2
40538,5982,12373,2
40539,6230,12373,2
40540,6548,12373,2
40541,6865,12373,2
40542,7051,12373,2
40543,7352,12373,2
40544,7539,12373,2
40545,7642,12373,2
40546,7687,12373,2
40547,7651,12373,2
40548,7582,12372,2
40549,7408,12372,2
40550,6989,12372,2
40551,6467,12372,2
40552,5748,12372,2
40553,5363,12372,2
40554,5179,12372,2
40555,5020,12372,2
40556,4922,12372,2
40557,4993,12372,2
40558,5049,12371,2
40559,5177,12371,2
40560,5374,12371,2
40561,5765,12371,2
40562,6228,12371,2
40563,6668,12371,2
40564,6973,12371,2
40565,7247,12371,2
40566,7312,12371,2
40567,7266,12371,2
40568,7117,12370,2
40569,6651,12370,2
40570,6013,12370,2
40571,4557,12370,2
40572,3468,12370,2
40573,2664,12370,2
40574,1911,12370,2
40575,1523,12370,2
40576,1305,12370,2
40577,1263,12370,2
40578,1049,12370,2
40579,1037,12369,2
40580,1126,12369,2
40581,1162,12369,2
40582,1114,12369,2
40583,1031,12369,2
40584,1004,12369,2
40585,1033,12364,2
40586,1612,12364,2
40587,1902,12364,2
40588,2321,12364,2
40589,2720,12364,2
40590,3049,12364,2
40591,3384,12363,2
40592,3696,12363,2
40593,3997,12363,2
40594,4142,12363,2
40595,4293,12363,2
40596,4337,12363,2
40597,4290,12363,2
40598,4198,12363,2
40599,4081,12363,2
40600,3945,12363,2
40601,3844,12363,2
40602,3763,12362,2
40603,3747,12362,2
40604,3724,12362,2
40605,3691,12362,2
40606,3587,12362,2
40607,3514,12362,2
40608,3491,12362,2
40609,3500,12362,2
40610,3616,12362,2
40611,3843,12362,2
40612,4154,12361,2
40613,4430,12361,2
40614,4667,12361,2
40615,4747,12361,2
40616,4718,12361,2
40617,4650,12361,2
40618,4558,12361,2
40619,4428,12361,2
40620,4256,12361,2
40621,4131,12361,2
40622,4041,12361,2
40623,4002,12360,2
40624,3883,12360,2
40625,3897,12360,2
40626,3928,12360,2
40627,3851,12360,2
40628,3665,12360,2
40629,3534,12360,2
40630,3220,12360,2
40631,2487,12360,2
40632,2009,12360,2
40633,1386,12359,2
40634,1017,12357,2
40635,1039,12357,2
40636,1078,12357,2
40637,1031,12357,2
40638,1009,12356,2
40639,1002,12354,2
40640,1314,12346,2
40641,1578,12346,2
40642,1879,12346,2
40643,2177,12346,2
40644,2566,12346,2
40645,2894,12346,2
40646,3054,12346,2
40647,3249,12345,2
40648,3333,12345,2
40649,3412,12345,2
40650,3468,12345,2
40651,3531,12345,2
40652,3526,12345,2
40653,3615,12345,2
40654,3688,12345,2
40655,3792,12345,2
40656,3762,12345,2
40657,3507,12344,2
40658,3202,12344,2
40659,2787,12344,2
40660,2278,12344,2
40661,1745,12344,2
40662,1226,12344,2
40663,1011,12344,2
40664,1028,12343,2
40665,1150,12343,2
40666,1284,12343,2
40667,1186,12343,2
40668,1040,12343,2
40669,1159,12343,2
40670,1211,12343,2
40671,1217,12343,2
40672,1483,12342,2
40673,1588,12342,2
40674,1292,12342,2
40675,1209,12342,2
40676,1128,12341,2
40677,1221,12341,2
40678,1095,12341,2
40679,1072,12341,2
40680,1165,12341,2
40681,1271,12341,2
40682,1294,12341,2
40683,1351,12341,2
40684,1418,12340,2
40685,1640,12340,2
40686,1915,12340,2
40687,2104,12340,2
40688,2168,12340,2
40689,2292,12340,2
40690,2562,12340,2
40691,2653,12340,2
40692,2635,12340,2
40693,2527,12340,2
40694,2501,12340,2
40695,2440,12339,2
40696,2397,12339,2
40697,2346,12339,2
40698,2301,12339,2
40699,2332,12339,2
40700,2444,12339,2
40701,2480,12339,2
40702,2469,12339,2
40703,2490,12339,2
40704,2467,12339,2
40705,2479,12338,2
40706,2531,12338,2
40707,2560,12338,2
40708,2548,12338,2
40709,2329,12338,2
40710,2380,12338,2
40711,2436,12338,2
40712,2456,12338,2
40713,2532,12338,2
40714,2598,12338,2
40715,2448,12337,2
40716,2237,12337,2
40717,1974,12337,2
40718,1856,12337,2
40719,1803,12337,2
40720,1776,12337,2
40721,1814,12337,2
40722,1808,12337,2
40723,1855,12337,2
40724,1835,12337,2
40725,1774,12337,2
40726,1803,12336,2
40727,1814,12336,2
40728,1896,12336,2
40729,1962,12336,2
40730,2199,12336,2
40731,2451,12336,2
40732,2540,12336,2
40733,2802,12336,2
40734,3189,12336,2
40735,3521,12336,2
40736,3796,12335,2
40737,4114,12335,2
40738,4227,12335,2
40739,4156,12335,2
40740,4054,12335,2
40741,3953,12335,2
40742,3895,12335,2
40743,3903,12335,2
40744,3955,12335,2
40745,4127,12335,2
40746,4138,12334,2
40747,4063,12334,2
40748,3990,12334,2
40749,3923,12334,2
40750,3895,12334,2
40751,3751,12334,2
40752,3784,12334,2
40753,3848,12334,2
40754,3930,12334,2
40755,4075,12334,2
40756,4379,12334,2
40757,4508,12333,2
40758,4457,12333,2
40759,4303,12333,2
40760,3747,12333,2
40761,2934,12333,2
40762,2370,12333,2
40763,2063,12333,2
40764,1823,12333,2
40765,1624,12333,2
40766,1480,12333,2
40767,1133,12332,2
40768,1005,12332,2
40769,1074,12331,2
40770,1157,12331,2
40771,1199,12331,2
40772,1217,12331,2
40773,1199,12331,2
40774,1245,12331,2
40775,1290,12331,2
40776,1421,12331,2
40777,1690,12331,2
40778,2077,12331,2
40779,2331,12330,2
40780,2506,12330,2
40781,2723,12330,2
40782,3060,12330,2
40783,3426,12330,2
40784,3714,12330,2
40785,3853,12330,2
40786,3894,12330,2
40787,3808,12330,2
40788,3741,12330,2
40789,3692,12330,2
40790,3605,12329,2
40791,3145,12329,2
40792,2987,12329,2
40793,2912,12329,2
40794,2978,12329,2
40795,3207,12329,2
40796,3388,12329,2
40797,3600,12329,2
40798,3750,12329,2
40799,3884,12329,2
40800,3975,12328,2
40801,4040,12328,2
40802,4070,12328,2
40803,3997,12328,2
40804,3894,12328,2
40805,3652,12328,2
40806,3601,12328,2
40807,3910,12328,2
40808,4446,12328,2
40809,4650,12328,2
40810,4608,12328,2
40811,4257,12327,2
40812,3512,12327,2
40813,2674,12327,2
40814,2537,12327,2
40815,2567,12327,2
40816,2737,12327,2
40817,2955,12327,2
40818,3174,12327,2
40819,3440,12327,2
40820,3758,12327,2
40821,4087,12326,2
40822,4271,12326,2
40823,4439,12326,2
40824,4444,12326,2
40825,4411,12326,2
40826,4863,12326,2
40827,5232,12326,2
40828,5197,12326,2
40829,4845,12326,2
40830,4256,12326,2
40831,3498,12326,2
40832,3049,12325,2
40833,2504,12325,2
40834,2155,12325,2
40835,1721,12325,2
40836,1325,12325,2
40837,1076,12323,2
40838,1232,12323,2
40839,1829,12323,2
40840,2324,12323,2
40841,2979,12323,2
40842,3614,12322,2
40843,4257,12322,2
40844,4731,12322,2
40845,4865,12322,2
40846,4951,12322,2
40847,4856,12322,2
40848,4692,12322,2
40849,4489,12322,2
40850,4264,12322,2
40851,4555,12322,2
40852,4821,12322,2
40853,4793,12321,2
40854,4574,12321,2
40855,4198,12321,2
40856,4075,12321,2
40857,4321,12321,2
40858,4441,12321,2
40859,4702,12321,2
40860,4875,12321,2
40861,5042,12321,2
40862,5117,12321,2
40863,5204,12320,2
40864,5245,12320,2
40865,5226,12320,2
40866,5109,12320,2
40867,5010,12320,2
40868,4911,12320,2
40869,4967,12320,2
40870,5427,12320,2
40871,5260,12320,2
40872,4925,12320,2
40873,4602,12319,2
40874,4631,12319,2
40875,4689,12319,2
40876,4816,12319,2
40877,4967,12319,2
40878,5073,12319,2
40879,5230,12319,2
40880,5365,12319,2
40881,5389,12319,2
40882,5319,12319,2
40883,5161,12319,2
40884,5049,12318,2
40885,5481,12318,2
40886,5295,12318,2
40887,4783,12318,2
40888,4625,12318,2
40889,4725,12318,2
40890,4814,12318,2
40891,4927,12318,2
40892,5077,12318,2
40893,5285,12318,2
40894,5392,12317,2
40895,5549,12317,2
40896,5607,12317,2
40897,5545,12317,2
40898,5443,12317,2
40899,5391,12317,2
40900,5381,12317,2
40901,5337,12317,2
40902,5258,12317,2
40903,5373,12317,2
40904,5661,12316,2
40905,5499,12316,2
40906,5067,12316,2
40907,5033,12316,2
40908,5139,12316,2
40909,5206,12316,2
40910,5276,12316,2
40911,5305,12316,2
40912,5366,12316,2
40913,5411,12316,2
40914,5450,12316,2
40915,5461,12315,2
40916,5437,12315,2
40917,5403,12315,2
40918,5376,12315,2
40919,5170,12315,2
40920,5022,12315,2
40921,4841,12315,2
40922,4775,12315,2
40923,5115,12315,2
40924,5095,12315,2
40925,4811,12314,2
40926,4948,12314,2
40927,5051,12314,2
40928,5065,12314,2
40929,5071,12314,2
40930,5064,12314,2
40931,5239,12314,2
40932,5369,12314,2
40933,5509,12314,2
40934,5494,12314,2
40935,5397,12313,2
40936,5487,12313,2
40937,5966,12313,2
40938,6674,12313,2
40939,6687,12313,2
40940,6273,12313,2
40941,5712,12313,2
40942,4748,12313,2
40943,3590,12313,2
40944,2505,12313,2
40945,1548,12313,2
40946,1043,12312,2
40947,1127,12309,2
40948,1583,12309,2
40949,1892,12309,2
40950,2258,12308,2
40951,2613,12308,2
40952,3157,12308,2
40953,3508,12308,2
40954,3700,12308,2
40955,3888,12308,2
40956,3869,12308,2
40957,3848,12308,2
40958,3865,12308,2
40959,3931,12308,2
40960,4026,12307,2
40961,4044,12307,2
40962,4066,12307,2
40963,4089,12307,2
40964,4104,12307,2
40965,4188,12307,2
40966,4244,12307,2
40967,4375,12307,2
40968,4506,12307,2
40969,4512,12307,2
40970,4441,12306,2
40971,4252,12306,2
40972,4091,12306,2
40973,3931,12306,2
40974,3820,12306,2
40975,3838,12306,2
40976,3916,12306,2
40977,3987,12306,2
40978,4005,12306,2
40979,3966,12306,2
40980,3995,12305,2
40981,4066,12305,2
40982,4188,12305,2
40983,4263,12305,2
40984,4353,12305,2
40985,4540,12305,2
40986,4753,12305,2
40987,4960,12305,2
40988,4853,12305,2
40989,4622,12305,2
40990,4347,12304,2
40991,4027,12304,2
40992,3743,12304,2
40993,3424,12304,2
40994,3465,12304,2
40995,3530,12304,2
40996,3493,12304,2
40997,3412,12304,2
40998,3323,12304,2
40999,3272,12304,2
41000,3259,12304,2
41001,3239,12303,2
41002,3168,12303,2
41003,3171,12303,2
41004,3239,12303,2
41005,3270,12303,2
41006,3374,12303,2
41007,3538,12303,2
41008,3954,12303,2
41009,4146,12303,2
41010,3929,12303,2
41011,3405,12303,2
41012,3136,12302,2
41013,2841,12302,2
41014,2707,12302,2
41015,2775,12302,2
41016,2979,12302,2
41017,3216,12302,2
41018,3398,12302,2
41019,3429,12302,2
41020,3378,12302,2
41021,3301,12302,2
41022,3197,12301,2
41023,3084,12301,2
41024,3072,12301,2
41025,3006,12301,2
41026,2954,12301,2
41027,2929,12301,2
41028,2900,12301,2
41029,2943,12301,2
41030,2996,12301,2
41031,3021,12301,2
41032,3047,12301,2
41033,2981,12300,2
41034,3197,12300,2
41035,3369,12300,2
41036,3274,12300,2
41037,2986,12300,2
41038,2803,12300,2
41039,2509,12300,2
41040,2276,12300,2
41041,2170,12300,2
41042,1935,12300,2
41043,1674,12299,2
41044,1343,12299,2
41045,1058,12299,2
41046,1118,12294,2
41047,1182,12294,2
41048,1208,12294,2
41049,1264,12294,2
41050,1329,12294,2
41051,1365,12294,2
41052,1328,12293,2
41053,1298,12293,2
41054,1250,12293,2
41055,1223,12293,2
41056,1194,12293,2
41057,1167,12293,2
41058,1137,12293,2
41059,1117,12293,2
41060,1083,12293,2
41061,1160,12293,2
41062,1325,12293,2
41063,1435,12292,2
41064,1845,12292,2
41065,2193,12292,2
41066,2772,12292,2
41067,3345,12292,2
41068,3519,12292,2
41069,3658,12292,2
41070,3792,12292,2
41071,3898,12292,2
41072,4031,12292,2
41073,4105,12291,2
41074,4037,12291,2
41075,4006,12291,2
41076,4019,12291,2
41077,4080,12291,2
41078,4063,12291,2
41079,4049,12291,2
41080,4019,12291,2
41081,4069,12291,2
41082,4102,12291,2
41083,4159,12290,2
41084,4252,12290,2
41085,4494,12290,2
41086,4657,12290,2
41087,4824,12290,2
41088,5258,12290,2
41089,5512,12290,2
41090,5975,12290,2
41091,6348,12290,2
41092,6704,12290,2
41093,6901,12290,2
41094,7173,12289,2
41095,7356,12289,2
41096,7555,12289,2
41097,7687,12289,2
41098,7731,12289,2
41099,7772,12289,2
41100,7797,12289,2
41101,7900,12289,2
41102,8084,12289,2
41103,8220,12289,2
41104,8238,12288,2
41105,7981,12288,2
41106,7518,12288,2
41107,7181,12288,2
41108,7026,12288,2
41109,6942,12288,2
41110,6908,12288,2
41111,6934,12288,2
41112,6987,12288,2
41113,7156,12288,2
41114,7265,12287,2
41115,7314,12287,2
41116,7311,12287,2
41117,7356,12287,2
41118,7370,12287,2
41119,7466,12287,2
41120,7515,12287,2
41121,7476,12287,2
41122,7444,12287,2
41123,7541,12287,2
41124,7593,12287,2
41125,7319,12286,2
41126,7171,12286,2
41127,7081,12286,2
41128,7054,12286,2
41129,7203,12286,2
