,overpoints,to_end_seconds
9597,1527,22646
9598,1627,22646
9599,1640,22646
9600,1630,22646
9601,1551,22646
9602,1568,22646
9603,1536,22646
9604,1551,22646
9605,1682,22646
9606,1780,22646
9607,1779,22646
9608,1813,22645
9609,1825,22645
9610,1785,22645
9611,1674,22645
9612,1546,22645
9613,1252,22645
9614,1097,22645
9615,1029,22645
9616,1368,22645
9617,2027,22645
9618,3427,22644
9619,4657,22644
9620,5145,22644
9621,5017,22644
9622,4795,22644
9623,4880,22644
9624,4430,22644
9625,4209,22644
9626,4105,22644
9627,4132,22644
9628,4129,22644
9629,4143,22643
9630,4301,22643
9631,4387,22643
9632,4391,22643
9633,4321,22643
9634,4327,22643
9635,4329,22643
9636,4202,22643
9637,4145,22643
9638,4183,22643
9639,4173,22642
9640,4011,22642
9641,4016,22642
9642,4050,22642
9643,3859,22642
9644,3651,22642
9645,3455,22642
9646,3274,22642
9647,3048,22642
9648,2701,22642
9649,2587,22642
9650,2435,22641
9651,2170,22641
9652,1978,22641
9653,1854,22641
9654,1606,22641
9655,1326,22641
9656,1271,22641
9657,1320,22641
9658,1483,22641
9659,1816,22641
9660,1897,22640
9661,1974,22640
9662,2259,22640
9663,2514,22640
9664,2632,22640
9665,2613,22640
9666,2513,22640
9667,2471,22640
9668,2664,22640
9669,3288,22640
9670,4386,22640
9671,4749,22639
9672,4860,22639
9673,4673,22639
9674,4215,22639
9675,4204,22639
9676,4394,22639
9677,4544,22639
9678,4442,22639
9679,4282,22639
9680,4151,22639
9681,3903,22638
9682,3663,22638
9683,3384,22638
9684,3096,22638
9685,2799,22638
9686,2388,22638
9687,2082,22638
9688,1682,22638
9689,1235,22638
9690,1021,22637
9691,1519,22637
9692,2046,22637
9693,2348,22637
9694,2490,22637
9695,2538,22636
9696,2354,22636
9697,2173,22636
9698,2104,22636
9699,2194,22636
9700,2472,22636
9701,2840,22636
9702,2932,22636
9703,2719,22636
9704,2409,22636
9705,2177,22636
9706,2029,22635
9707,1684,22635
9708,1477,22635
9709,1354,22635
9710,1122,22635
9711,1034,22635
9712,1342,22634
9713,1873,22634
9714,2417,22634
9715,2361,22633
9716,2320,22633
9717,2417,22633
9718,2488,22633
9719,2590,22633
9720,2663,22633
9721,2670,22633
9722,2694,22633
9723,2556,22633
9724,2072,22633
9725,1668,22632
9726,1407,22632
9727,1356,22632
9728,1431,22632
9729,1550,22632
9730,1836,22632
9731,1958,22632
9732,1940,22632
9733,1877,22632
9734,1861,22632
9735,1966,22631
9736,2218,22631
9737,2540,22631
9738,2588,22631
9739,2621,22631
9740,3224,22631
9741,4520,22631
9742,5374,22631
9743,4758,22631
9744,4123,22631
9745,3529,22630
9746,2911,22630
9747,2296,22630
9748,1877,22630
9749,1816,22630
9750,2080,22630
9751,2797,22630
9752,3481,22630
9753,3623,22630
9754,3420,22629
9755,3301,22629
9756,3223,22629
9757,3408,22629
9758,3652,22629
9759,3555,22629
9760,3372,22629
9761,3292,22629
9762,3162,22629
9763,3104,22628
9764,3188,22628
9765,3095,22628
9766,2867,22628
9767,2528,22628
9768,2064,22628
9769,1478,22628
9770,1074,22622
9771,1433,22622
9772,1671,22622
9773,2023,22621
9774,2174,22621
9775,2176,22621
9776,2101,22621
9777,2024,22621
9778,1919,22621
9779,1872,22621
9780,1865,22621
9781,1832,22621
9782,1824,22620
9783,1816,22620
9784,1788,22620
9785,1749,22620
9786,1696,22620
9787,1538,22620
9788,1290,22620
9789,1172,22620
9790,1118,22620
9791,1021,22619
9792,1015,22611
9793,1474,22611
9794,2191,22611
9795,2753,22611
9796,3061,22611
9797,3329,22611
9798,3428,22611
9799,3413,22611
9800,3302,22611
9801,3239,22610
9802,3200,22610
9803,3245,22610
9804,3276,22610
9805,3346,22610
9806,3352,22610
9807,3341,22610
9808,3358,22610
9809,3399,22610
9810,3420,22609
9811,3405,22609
9812,3336,22609
9813,3305,22609
9814,3280,22609
9815,3218,22609
9816,3080,22609
9817,2839,22609
9818,2458,22609
9819,2187,22608
9820,2020,22608
9821,1972,22608
9822,1989,22608
9823,2039,22608
9824,2504,22608
9825,3109,22608
9826,3923,22608
9827,4847,22608
9828,5591,22607
9829,5699,22607
9830,5912,22607
9831,5863,22607
9832,5767,22607
9833,5575,22607
9834,5328,22607
9835,5181,22607
9836,5056,22607
9837,5067,22606
9838,5188,22606
9839,5665,22606
9840,6039,22606
9841,6305,22606
9842,6367,22606
9843,6370,22606
9844,6417,22606
9845,6317,22606
9846,6317,22605
9847,6369,22605
9848,6390,22605
9849,6349,22605
9850,6242,22605
9851,6202,22605
9852,6229,22605
9853,6275,22605
9854,6338,22604
9855,6358,22604
9856,6315,22604
9857,6393,22604
9858,6417,22604
9859,6498,22604
9860,6470,22604
9861,6505,22604
9862,6486,22604
9863,6434,22603
9864,6426,22603
9865,6446,22603
9866,6405,22603
9867,6498,22603
9868,6334,22603
9869,6087,22603
9870,5941,22603
9871,5679,22603
9872,5441,22602
9873,5074,22602
9874,4512,22602
9875,4011,22602
9876,3381,22602
9877,3089,22602
9878,3165,22602
9879,3178,22602
9880,3059,22601
9881,2914,22601
9882,2922,22601
9883,3006,22601
9884,3329,22601
9885,3569,22601
9886,3581,22601
9887,3610,22601
9888,3792,22600
9889,4213,22600
9890,4659,22600
9891,5210,22600
9892,5523,22600
9893,5357,22600
9894,5156,22600
9895,5308,22600
9896,5694,22600
9897,5885,22599
9898,6134,22599
9899,6241,22599
9900,6224,22599
9901,5842,22599
9902,5306,22599
9903,4719,22599
9904,4568,22599
9905,4473,22598
9906,4283,22598
9907,4000,22598
9908,3786,22598
9909,3695,22598
9910,3651,22598
9911,3555,22598
9912,3507,22598
9913,3666,22598
9914,4058,22597
9915,4269,22597
9916,4306,22597
9917,4210,22597
9918,4155,22597
9919,4003,22597
9920,3801,22597
9921,3591,22597
9922,3441,22596
9923,3190,22596
9924,3138,22596
9925,3029,22596
9926,3010,22596
9927,3000,22596
9928,2996,22596
9929,3009,22596
9930,3039,22596
9931,3101,22595
9932,3236,22595
9933,3543,22595
9934,3741,22595
9935,3715,22595
9936,3749,22595
9937,3773,22595
9938,3841,22595
9939,3825,22595
9940,3806,22594
9941,3772,22594
9942,3768,22594
9943,3664,22594
9944,3612,22594
9945,3453,22594
9946,3275,22594
9947,3290,22594
9948,3516,22594
9949,3707,22593
9950,3770,22593
9951,3654,22593
9952,3648,22593
9953,3491,22593
9954,3560,22593
9955,3651,22593
9956,3802,22593
9957,3862,22593
9958,4011,22592
9959,4169,22592
9960,4145,22592
9961,4131,22592
9962,3992,22592
9963,3956,22592
9964,4009,22592
9965,4052,22592
9966,4270,22591
9967,4987,22591
9968,5642,22591
9969,6125,22591
9970,5972,22591
9971,6020,22591
9972,6350,22591
9973,6457,22591
9974,6565,22591
9975,6684,22590
9976,6854,22590
9977,6951,22590
9978,6664,22590
9979,5686,22590
9980,4785,22590
9981,4149,22590
9982,3986,22590
9983,4198,22590
9984,4061,22589
9985,3962,22589
9986,3952,22589
9987,3922,22589
9988,3873,22589
9989,3644,22589
9990,4008,22589
9991,3888,22589
9992,3817,22589
9993,3726,22589
9994,3674,22588
9995,3657,22588
9996,3642,22588
9997,3823,22588
9998,3866,22588
9999,3968,22588
10000,4255,22588
10001,4266,22588
10002,4148,22588
10003,4109,22587
10004,4322,22587
10005,4396,22587
10006,4327,22587
10007,4354,22587
10008,4460,22587
10009,4409,22587
10010,4327,22587
10011,4303,22587
10012,4247,22586
10013,4103,22586
10014,4213,22586
10015,4279,22586
10016,4285,22586
10017,4143,22586
10018,4185,22586
10019,4258,22586
10020,4152,22586
10021,4123,22585
10022,4141,22585
10023,4110,22585
10024,4059,22585
10025,4075,22585
10026,4296,22585
10027,4534,22585
10028,4730,22585
10029,4816,22584
10030,4881,22584
10031,4895,22584
10032,4930,22584
10033,4902,22584
10034,4813,22584
10035,4837,22584
10036,4892,22584
10037,4895,22584
10038,4823,22583
10039,4795,22583
10040,4850,22583
10041,4951,22583
10042,5022,22583
10043,5097,22583
10044,5105,22583
10045,5148,22583
10046,5315,22582
10047,5353,22582
10048,5392,22582
10049,5429,22582
10050,5449,22582
10051,5463,22582
10052,5398,22582
10053,5284,22582
10054,5122,22582
10055,4832,22581
10056,4664,22581
10057,4581,22581
10058,4539,22581
10059,4533,22581
10060,4432,22581
10061,4351,22581
10062,4252,22581
10063,4237,22580
10064,4250,22580
10065,4352,22580
10066,4328,22580
10067,4133,22580
10068,4271,22580
10069,4269,22580
10070,4267,22580
10071,4263,22579
10072,4179,22579
10073,4262,22579
10074,4287,22579
10075,4289,22579
10076,4449,22579
10077,4546,22579
10078,4446,22579
10079,4263,22578
10080,4375,22578
10081,4360,22578
10082,4344,22578
10083,4087,22578
10084,4265,22578
10085,4263,22578
10086,4074,22578
10087,3932,22577
10088,4030,22577
10089,4145,22577
10090,4189,22577
10091,4217,22577
10092,4230,22577
10093,4165,22577
10094,4068,22577
10095,4099,22577
10096,4062,22576
10097,3989,22576
10098,4068,22576
10099,4084,22576
10100,4031,22576
10101,4012,22576
10102,4023,22576
10103,4053,22576
10104,4095,22575
10105,4125,22575
10106,4374,22575
10107,4682,22575
10108,5143,22575
10109,5367,22575
10110,5597,22575
10111,5787,22575
10112,6020,22574
10113,6011,22574
10114,6021,22574
10115,6200,22574
10116,6385,22574
10117,6533,22574
10118,6746,22574
10119,6748,22574
10120,6740,22574
10121,6634,22573
10122,6523,22573
10123,6479,22573
10124,6411,22573
10125,6407,22573
10126,6644,22573
10127,6833,22573
10128,6831,22573
10129,6801,22572
10130,6721,22572
10131,6571,22572
10132,6420,22572
10133,6412,22572
10134,6383,22572
10135,6602,22572
10136,6873,22572
10137,6851,22572
10138,6596,22571
10139,6458,22571
10140,6313,22571
10141,6187,22571
10142,6077,22571
10143,6143,22571
10144,6285,22571
10145,6729,22571
10146,7005,22570
10147,7184,22570
10148,7165,22570
10149,7156,22570
10150,7121,22570
10151,6928,22570
10152,6756,22570
10153,6701,22570
10154,6832,22570
10155,7022,22569
10156,7042,22569
10157,7059,22569
10158,7314,22569
10159,7331,22569
10160,7235,22569
10161,7095,22569
10162,6955,22569
10163,6742,22569
10164,6492,22568
10165,6396,22568
10166,6331,22568
10167,6175,22568
10168,5664,22568
10169,4945,22568
10170,4528,22568
10171,4298,22568
10172,4308,22567
10173,4314,22567
10174,4279,22567
10175,4225,22567
10176,4137,22567
10177,4112,22567
10178,4203,22567
10179,4370,22567
10180,4683,22567
10181,4846,22566
10182,4843,22566
10183,4757,22566
10184,4700,22566
10185,4621,22566
10186,4534,22566
10187,4453,22566
10188,4392,22566
10189,4324,22566
10190,4241,22565
10191,4005,22565
10192,3815,22565
10193,3705,22565
10194,3674,22565
10195,4047,22565
10196,4349,22565
10197,4480,22565
10198,4509,22564
10199,4472,22564
10200,4523,22564
10201,4578,22564
10202,4570,22564
10203,4538,22564
10204,4499,22564
10205,4400,22564
10206,4349,22564
10207,4663,22563
10208,4826,22563
10209,4918,22563
10210,4887,22563
10211,4844,22563
10212,4794,22563
10213,4657,22563
10214,4568,22563
10215,4695,22563
10216,4769,22562
10217,4739,22562
10218,4375,22562
10219,4182,22562
10220,4047,22562
10221,4021,22562
10222,3963,22562
10223,3822,22562
10224,3692,22562
10225,3607,22561
10226,3934,22561
10227,3770,22561
10228,3491,22561
10229,3053,22561
10230,2375,22561
10231,1678,22561
10232,1331,22561
10233,1186,22561
10234,1344,22560
10235,1347,22560
10236,1656,22560
10237,2607,22560
10238,3632,22560
10239,3693,22559
10240,3926,22559
10241,4239,22559
10242,4699,22559
10243,5284,22559
10244,6301,22559
10245,6032,22559
10246,5746,22559
10247,6284,22558
10248,5961,22558
10249,5030,22558
10250,4574,22558
10251,4137,22558
10252,3930,22558
10253,3773,22558
10254,3803,22558
10255,3896,22558
10256,3924,22558
10257,3920,22557
10258,3850,22557
10259,3920,22557
10260,3845,22557
10261,3821,22557
10262,3801,22557
10263,3763,22557
10264,3676,22557
10265,3708,22557
10266,3697,22556
10267,3625,22556
10268,3604,22556
10269,3705,22556
10270,3904,22556
10271,4073,22556
10272,4213,22556
10273,4393,22556
10274,4572,22556
10275,4638,22555
10276,4603,22555
10277,4225,22555
10278,3729,22555
10279,3029,22555
10280,2501,22555
10281,2076,22555
10282,1784,22555
10283,1638,22555
10284,1940,22554
10285,3048,22554
10286,4037,22554
10287,4785,22554
10288,4764,22554
10289,3918,22554
10290,3914,22554
10291,3857,22554
10292,3772,22553
10293,3584,22553
10294,3569,22553
10295,3585,22553
10296,3579,22553
10297,3538,22553
10298,3523,22553
10299,3552,22553
10300,3513,22553
10301,3490,22552
10302,3586,22552
10303,3741,22552
10304,3510,22552
10305,2598,22552
10306,1601,22552
10307,1025,22551
10308,1064,22551
10309,1211,22551
10310,1717,22551
10311,2834,22550
10312,3390,22550
10313,4001,22550
10314,4297,22550
10315,4230,22550
10316,4084,22550
10317,4015,22550
10318,4009,22550
10319,4142,22549
10320,4073,22549
10321,4049,22549
10322,3899,22549
10323,3781,22549
10324,3771,22549
10325,3889,22549
10326,3864,22549
10327,3701,22549
10328,3720,22548
10329,3714,22548
10330,3678,22548
10331,3617,22548
10332,3556,22548
10333,3571,22548
10334,3527,22548
10335,3474,22548
10336,3430,22548
10337,3294,22547
10338,3137,22547
10339,3082,22547
10340,3193,22547
10341,3220,22547
10342,3227,22547
10343,3274,22547
10344,3275,22547
10345,3253,22547
10346,3273,22546
10347,3316,22546
10348,3367,22546
10349,3560,22546
10350,3816,22546
10351,4155,22546
10352,4422,22546
10353,4530,22546
10354,4759,22545
10355,4921,22545
10356,5120,22545
10357,5280,22545
10358,5536,22545
10359,5773,22545
10360,6071,22545
10361,6276,22545
10362,6482,22545
10363,6683,22544
10364,6752,22544
10365,6502,22544
10366,6328,22544
10367,6127,22544
10368,6059,22544
10369,5832,22544
10370,5639,22544
10371,5557,22543
10372,5538,22543
10373,5635,22543
10374,5766,22543
10375,5697,22543
10376,5609,22543
10377,5762,22543
10378,5815,22543
10379,5948,22543
10380,6047,22542
10381,6052,22542
10382,5902,22542
10383,5721,22542
10384,5782,22542
10385,5883,22542
10386,5806,22542
10387,5706,22542
10388,5817,22542
10389,5953,22541
10390,5970,22541
10391,5976,22541
10392,6071,22541
10393,6161,22541
10394,5954,22541
10395,5799,22541
10396,5964,22541
10397,6029,22541
10398,5981,22540
10399,5865,22540
10400,5778,22540
10401,5802,22540
10402,5819,22540
10403,5626,22540
10404,5600,22540
10405,5612,22540
10406,5564,22539
10407,5513,22539
10408,5474,22539
10409,5447,22539
10410,5467,22539
10411,5616,22539
10412,5662,22539
10413,5456,22539
10414,5397,22539
10415,5259,22538
10416,4986,22538
10417,5011,22538
10418,5338,22538
10419,5466,22538
10420,5486,22538
10421,5412,22538
10422,5272,22538
10423,5276,22538
10424,5230,22537
10425,5167,22537
10426,5008,22537
10427,4961,22537
10428,4843,22537
10429,4649,22537
10430,4368,22537
10431,4431,22537
10432,4576,22537
10433,4638,22536
10434,4552,22536
10435,4454,22536
10436,4284,22536
10437,4256,22536
10438,4446,22536
10439,4635,22536
10440,4695,22536
10441,4884,22536
10442,4986,22535
10443,4388,22535
10444,4380,22535
10445,4391,22535
10446,4386,22535
10447,4457,22535
10448,4569,22535
10449,4768,22535
10450,4796,22535
10451,4861,22534
10452,5081,22534
10453,5263,22534
10454,5409,22534
10455,5432,22534
10456,5399,22534
10457,5333,22534
10458,5362,22534
10459,5274,22533
10460,4982,22533
10461,4885,22533
10462,4786,22533
10463,4610,22533
10464,4448,22533
10465,4227,22533
10466,4116,22533
10467,3855,22533
10468,3500,22532
10469,3280,22532
10470,3091,22532
10471,3116,22532
10472,3069,22532
10473,2886,22532
10474,2724,22532
10475,2658,22532
10476,2575,22531
10477,2679,22531
10478,2811,22531
10479,2812,22531
10480,2790,22531
10481,2473,22531
10482,2262,22531
10483,2161,22531
10484,2254,22531
10485,2382,22530
10486,2433,22530
10487,2418,22530
10488,2238,22530
10489,2090,22530
10490,1926,22530
10491,1742,22530
10492,1543,22530
10493,1466,22530
10494,1774,22529
10495,2835,22529
10496,3544,22529
10497,3483,22529
10498,3536,22529
10499,3419,22529
10500,3317,22529
10501,3335,22529
10502,3285,22528
10503,3157,22528
10504,3155,22528
10505,3277,22528
10506,3386,22528
10507,3370,22528
10508,3175,22528
10509,3384,22528
10510,3358,22528
10511,3188,22527
10512,3505,22527
10513,3701,22527
10514,3558,22527
10515,3593,22527
10516,3843,22527
10517,3779,22527
10518,3599,22527
10519,3779,22527
10520,3777,22526
10521,3719,22526
10522,3658,22526
10523,3821,22526
10524,4145,22526
10525,4669,22526
10526,5070,22526
10527,5400,22526
10528,5464,22525
10529,5541,22525
10530,5649,22525
10531,5829,22525
10532,6285,22525
10533,6523,22525
10534,6800,22525
10535,6975,22525
10536,7091,22525
10537,7185,22524
10538,7179,22524
10539,7140,22524
10540,6987,22524
10541,6868,22524
10542,6706,22524
10543,6541,22524
10544,6257,22524
10545,5844,22524
10546,5505,22523
10547,5078,22523
10548,4738,22523
10549,4360,22523
10550,3844,22523
10551,3630,22523
10552,3496,22523
10553,3529,22523
10554,3681,22523
10555,4085,22522
10556,4793,22522
10557,5846,22522
10558,6296,22522
10559,6549,22522
10560,6482,22522
10561,6130,22522
10562,5577,22522
10563,4754,22522
10564,4075,22521
10565,3449,22521
10566,2917,22521
10567,2205,22521
10568,1840,22521
10569,1810,22521
10570,1698,22521
10571,1943,22521
10572,2420,22521
10573,3119,22520
10574,3998,22520
10575,4121,22520
10576,4256,22520
10577,4298,22520
10578,4259,22520
10579,3961,22520
10580,3621,22520
10581,3199,22520
10582,2772,22519
10583,1979,22519
10584,1385,22519
10585,1170,22519
10586,1046,22519
10587,1090,22519
10588,1004,22519
10589,1150,22519
10590,1265,22519
10591,1226,22518
10592,1144,22518
10593,1146,22518
10594,1172,22518
10595,1075,22518
10596,1077,22518
10597,1153,22518
10598,1351,22518
10599,1332,22517
10600,1233,22517
10601,1313,22517
10602,1719,22517
10603,2291,22517
10604,2408,22517
10605,2083,22517
10606,2409,22517
10607,2611,22517
10608,2155,22516
10609,2367,22516
10610,2981,22516
10611,3483,22516
10612,3795,22516
10613,3876,22516
10614,3810,22516
10615,3730,22516
10616,3600,22516
10617,3493,22515
10618,3497,22515
10619,3544,22515
10620,3556,22515
10621,3521,22515
10622,3484,22515
10623,3469,22515
10624,3440,22515
10625,3415,22515
10626,3389,22515
10627,3343,22514
10628,3331,22514
10629,3329,22514
10630,3272,22514
10631,3222,22514
10632,3200,22514
10633,3109,22514
10634,3065,22514
10635,3167,22514
10636,3129,22513
10637,3257,22513
10638,3186,22513
10639,3071,22513
10640,2814,22513
10641,2388,22513
10642,1989,22513
10643,1645,22513
10644,1174,22513
10645,1730,22507
10646,2744,22506
10647,2482,22506
10648,2648,22506
10649,2778,22506
10650,2857,22506
10651,3397,22506
10652,3337,22506
10653,2740,22506
10654,1745,22505
10655,1257,22505
10656,1023,22505
10657,1024,22505
10658,1281,22504
10659,1760,22504
10660,2474,22504
10661,2816,22504
10662,2449,22504
10663,2934,22504
10664,1782,22504
10665,1736,22499
10666,2668,22499
10667,3236,22499
10668,3218,22498
10669,2569,22498
10670,2345,22498
10671,2738,22498
10672,3543,22497
10673,4220,22497
10674,4782,22497
10675,5204,22497
10676,5049,22496
10677,4412,22496
10678,3076,22496
10679,2531,22496
10680,2108,22495
10681,1617,22495
10682,1228,22495
10683,1007,22495
10684,1033,22490
10685,1232,22490
10686,1474,22490
10687,1664,22489
10688,2115,22489
10689,2825,22489
10690,2778,22489
10691,2166,22488
10692,1979,22488
10693,2346,22488
10694,2406,22488
10695,2320,22487
10696,1724,22487
10697,1959,22487
10698,2446,22487
10699,2947,22486
10700,3051,22486
10701,2898,22486
10702,2627,22486
10703,2171,22485
10704,1472,22485
10705,1090,22485
10706,2247,22485
10707,2836,22484
10708,3278,22484
10709,3324,22484
10710,2068,22483
10711,1571,22483
10712,1977,22483
10713,2276,22483
10714,2376,22482
10715,2144,22482
10716,1515,22482
10717,1133,22482
10718,1027,22481
10719,1056,22481
10720,1374,22481
10721,1450,22481
10722,1540,22480
10723,1496,22480
10724,1495,22480
10725,1530,22480
10726,1697,22479
10727,3364,22479
10728,3535,22479
10729,3432,22478
10730,3329,22478
10731,3499,22478
10732,4089,22478
10733,4577,22477
10734,4200,22477
10735,3030,22477
10736,1511,22477
10737,1259,22476
10738,1741,22476
10739,3351,22476
10740,3337,22476
10741,2605,22475
10742,1363,22475
10743,1132,22475
10744,1158,22475
10745,1137,22474
10746,1374,22474
10747,2112,22474
10748,2235,22473
10749,1304,22473
10750,1187,22472
10751,1620,22472
10752,1229,22472
10753,1104,22471
10754,2296,22471
10755,3259,22471
10756,3004,22470
10757,3150,22470
10758,2746,22470
10759,2184,22470
10760,1547,22469
10761,2083,22469
10762,1695,22468
10763,2457,22466
10764,3014,22466
10765,2867,22465
10766,2155,22465
10767,1204,22464
10768,2011,22464
10769,2200,22464
10770,1130,22463
10771,1080,22460
10772,3379,22460
10773,4060,22460
10774,3396,22459
10775,3342,22459
10776,2659,22459
10777,2326,22455
10778,4118,22455
10779,4314,22455
10780,4411,22455
10781,4317,22454
10782,3692,22454
10783,1900,22454
10784,2632,22451
10785,3418,22450
10786,2913,22450
10787,2652,22450
10788,1339,22450
10789,1005,22447
10790,2461,22447
10791,2966,22446
10792,2223,22446
10793,1887,22446
10794,1870,22446
10795,1877,22445
10796,1831,22445
10797,2361,22445
10798,2760,22445
10799,2961,22444
10800,2671,22444
10801,1976,22444
10802,1191,22443
10803,2909,22442
10804,2999,22442
10805,2842,22441
